GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
hibernate/core,uk.pallas.systems.typr.entities.v1.validation,ValidationRuleConstants,4,0,0,0,1,0,1,0,1,0
